"Description","Code","Brand","Size","Age","Proof","Price"
"FLAVORED VODKA","034619","Mancini Apple Martini","750ml",,"48","$14.95"
"FLAVORED VODKA","040856","Naked Jay Big Dill","50ml",,"60","$1.00"
"FLAVORED VODKA","040857","Naked Jay Big Dill","750ml",,"60","$12.90"
"FLAVORED VODKA","040837","Naked Jay Whip Cream Vodka","50ml",,"60","$1.00"
"FLAVORED VODKA","040838","Naked Jay Whip Cream Vodka","750ml",,"70","$12.90"
"FLAVORED VODKA","040590","New Amsterdam Peach Vodka","50ml",,"70","$1.00"
"FLAVORED VODKA","040594","New Amsterdam Peach Vodka","750ml",,"70","$13.95"
"FLAVORED VODKA","035699","Pearl Cucumber Vodka","750ml",,"70","$12.90"
"FLAVORED VODKA","034702","Pearl Pomegranate Vodka","750ml",,"70","$12.90"
"FLAVORED VODKA","035961","Pearl Red Berry Vodka","750ml",,"70","$12.90"
"FLAVORED VODKA","003301","Pearl Seasonal J-Pack Original & Wedding Cake","1.5L",,"75","$19.95"
"FLAVORED VODKA","035921","Pearl Wedding Cake Vodka","750ml",,"70","$12.90"
"FLAVORED VODKA","035937","Pinnacle Atomic Hot","750ml",,"70","$15.90"
"FLAVORED VODKA","035975","Pinnacle Atomic Hots","50ml",,"70","$0.90"
"FLAVORED VODKA","035221","Pinnacle Banana","750ml",,"70","$15.90"
"FLAVORED VODKA","036001","Pinnacle Blackberry","50ml",,"70","$0.90"
"FLAVORED VODKA","036002","Pinnacle Blackberry","750ml",,"70","$15.90"
"FLAVORED VODKA","035222","Pinnacle Blueberry","750ml",,"70","$15.90"
"FLAVORED VODKA","035780","Pinnacle Cake Vodka","750ml",,"70","$15.90"
"FLAVORED VODKA","034642","Pinnacle Cherry","750ml",,"70","$15.90"
"FLAVORED VODKA","034643","Pinnacle Cherry","1.75L",,"70","$22.90"
"FLAVORED VODKA","035495","Pinnacle Cherry Lemonade","750ml",,"70","$15.90"
"FLAVORED VODKA","035770","Pinnacle Cherry Whipped","750ml",,"70","$15.90"
"FLAVORED VODKA","035743","Pinnacle Chocolate Whipped","750ml",,"70","$15.90"
"FLAVORED VODKA","034573","Pinnacle Citrus","750ml",,"70","$15.90"
"FLAVORED VODKA","034623","Pinnacle Citrus","1.75L",,"70","$22.90"
"FLAVORED VODKA","035907","Pinnacle Cookie Dough","750ml",,"70","$15.90"
"FLAVORED VODKA","035999","Pinnacle Cookie Dough","50ml",,"70","$0.90"
"FLAVORED VODKA","035538","Pinnacle County Fair Cotton","750ml",,"70","$15.90"
"FLAVORED VODKA","034782","Pinnacle Grape","1.75L",,"70","$22.90"
"FLAVORED VODKA","034785","Pinnacle Grape","750ml",,"70","$15.90"
"FLAVORED VODKA","035950","Pinnacle Key Lime Whipped","750ml",,"70","$15.90"
"FLAVORED VODKA","036005","Pinnacle Key Lime Whipped","50ml",,"70","$0.90"
"FLAVORED VODKA","035225","Pinnacle Mango","750ml",,"70","$15.90"
"FLAVORED VODKA","035881","Pinnacle Marshmallow","750ml",,"70","$15.90"
"FLAVORED VODKA","034640","Pinnacle Orange","1.75L",,"70","$22.90"
"FLAVORED VODKA","034697","Pinnacle Orange","750ml",,"70","$15.90"
"FLAVORED VODKA","035773","Pinnacle Orange Whipped","750ml",,"70","$15.90"
"FLAVORED VODKA","035953","Pinnacle Pineapple","750ml",,"70","$15.90"
"FLAVORED VODKA","036054","Pinnacle Pineapple","50ml",,"70","$0.90"
"FLAVORED VODKA","036061","Pinnacle Pumpkin Pie","750ml",,"70","$15.90"
"FLAVORED VODKA","034656","Pinnacle Raspberry","1.75L",,"70","$22.90"
"FLAVORED VODKA","035873","Pinnacle Red Liquorice","750ml",,"70","$15.90"
"FLAVORED VODKA","034628","Pinnacle Strawberry Kiwi","1.75L",,"70","$22.90"
"FLAVORED VODKA","034630","Pinnacle Strawberry Kiwi","750ml",,"70","$15.90"
"FLAVORED VODKA","036107","Pinnacle Strawberry Kiwi","375ml",,"70","$8.95"
"FLAVORED VODKA","035505","Pinnacle Tropical Punch","750ml",,"70","$15.90"
"FLAVORED VODKA","034246","Pinnacle Vanilla","1.75L",,"70","$22.90"
"FLAVORED VODKA","035626","Pinnacle Whipped","750ml",,"70","$15.90"
"FLAVORED VODKA","035628","Pinnacle Whipped","1.75L",,"70","$22.90"
"FLAVORED VODKA","003776","Pinnacle Whipped with 3 50mls","750ml",,"70","$15.90"
"FLAVORED VODKA","040844","Pucker Vodka Citrus Squeeze","50ml",,"70","$1.20"
"FLAVORED VODKA","040845","Pucker Vodka Citrus Squeeze","750ml",,"70","$17.95"
"FLAVORED VODKA","040849","Pucker Vodka Grape Gone Wild","750ml",,"70","$17.95"
"FLAVORED VODKA","040677","Pucker Vodka Lemonade Lust","50ml",,"70","$1.20"
"FLAVORED VODKA","040678","Pucker Vodka Lemonade Lust","750ml",,"70","$17.95"
"FLAVORED VODKA","040853","Pucker Vodka Sour Apple Sass","750ml",,"70","$17.95"
"FLAVORED VODKA","040841","Pucker Vodka Wild Cherry Tease","750ml",,"70","$17.95"
"FLAVORED VODKA","041161","Rain Organics Cucumber Lime","750ml",,"70","$19.95"
"FLAVORED VODKA","041167","Rain Organics Honey Mango Melon","750ml",,"70","$19.95"
"FLAVORED VODKA","035583","Rokk Citrus","750ml",,"70","$14.95"
"FLAVORED VODKA","035622","Rokk Raspberry","750ml",,"70","$14.95"
"FLAVORED VODKA","041512","Seagram's Apple Flavored Vodka","750ml",,"70","$11.95"
"FLAVORED VODKA","041190","Seagram's Sweet Tea","750ml",,"70","$13.95"
"FLAVORED VODKA","041396","Seagram's Wild Grape Flavored Vodka","750ml",,"70","$11.95"
"FLAVORED VODKA","040572","Skinnygirl Coconut Vodka","750ml",,"60","$21.90"
"FLAVORED VODKA","040574","Skinnygirl Cucumber Vodka","750ml",,"60","$21.90"
"FLAVORED VODKA","040576","Skinnygirl Tangerine Vodka","750ml",,"60","$21.90"
"FLAVORED VODKA","040831","Skyy Infusions Blood Orange","750ml",,"70","$17.95"
"FLAVORED VODKA","040800","Skyy Infusions Cherry","750ml",,"70","$17.95"
"FLAVORED VODKA","040802","Skyy Infusions Citrus","1.75L",,"70","$27.90"
"FLAVORED VODKA","040803","Skyy Infusions Citrus","1L",,"70","$21.90"
"FLAVORED VODKA","040804","Skyy Infusions Citrus","750ml",,"70","$17.95"
"FLAVORED VODKA","040661","Skyy Infusions Coconut","750ml",,"70","$17.95"
"FLAVORED VODKA","040660","Skyy Infusions Coconut Vodka","50ml",,"70","$1.00"
"FLAVORED VODKA","040835","Skyy Infusions Dragon Fruit","750ml",,"70","$17.95"
"FLAVORED VODKA","040826","Skyy Infusions Ginger","750ml",,"70","$17.95"
"FLAVORED VODKA","040806","Skyy Infusions Grape","750ml",,"70","$17.95"
"FLAVORED VODKA","040809","Skyy Infusions Passion Fruit","1L",,"70","$21.90"
"FLAVORED VODKA","040810","Skyy Infusions Passion Fruit","750ml",,"70","$17.95"
"FLAVORED VODKA","040820","Skyy Infusions Pineapple","1L",,"70","$21.90"
"FLAVORED VODKA","040821","Skyy Infusions Pineapple","750ml",,"70","$17.95"
"FLAVORED VODKA","040813","Skyy Infusions Raspberry","750ml",,"70","$17.95"
"FLAVORED VODKA","040911","Smirnoff 100 Dark Roasted Espresso","50ml",,"100","$0.85"
"FLAVORED VODKA","040885","Smirnoff 100 Spiced Root Beer","50ml",,"100","$0.85"
"FLAVORED VODKA","040986","Smirnoff Blueberry","750ml",,"70","$14.40"
"FLAVORED VODKA","040988","SMIRNOFF BLUEBERRY","1.75L",,"70","$20.95"
"FLAVORED VODKA","040976","Smirnoff Cherry","750ml",,"70","$14.40"
"FLAVORED VODKA","040978","Smirnoff Cherry","1.75L",,"70","$20.95"
"FLAVORED VODKA","041741","Smirnoff Citrus","50ml",,"70","$1.50"
"FLAVORED VODKA","041746","Smirnoff Citrus","750ml",,"80","$14.40"
"FLAVORED VODKA","041747","Smirnoff Citrus","1L",,"70","$19.40"
"FLAVORED VODKA","041748","Smirnoff Citrus","1.75L",,"80","$20.95"
"FLAVORED VODKA","038000","Smirnoff Coconut","50ml",,"70","$1.50"
"FLAVORED VODKA","038002","Smirnoff Coconut","750ml",,"70","$14.40"
"FLAVORED VODKA","041715","Smirnoff Cranberry","750ml",,"70","$14.40"
"FLAVORED VODKA","040912","Smirnoff Dark Roasted Espresso","750ml",,"100","$16.90"
"FLAVORED VODKA","040920","Smirnoff Fluffed Marshmallow","1.75L",,"60","$20.95"
"FLAVORED VODKA","040945","Smirnoff Fluffed Marshmallow","50ml",,"60","$1.50"
"FLAVORED VODKA","040949","Smirnoff Fluffed Marshmallow","750ml",,"60","$14.40"
"FLAVORED VODKA","040930","Smirnoff Grape","750ml",,"70","$14.40"
"FLAVORED VODKA","041717","Smirnoff Green Apple","1L",,"70","$19.40"
"FLAVORED VODKA","041718","Smirnoff Green Apple","1.75L",,"70","$20.95"
"FLAVORED VODKA","041719","SMIRNOFF GREEN APPLE","750ml",,"70","$14.40"
"FLAVORED VODKA","040497","Smirnoff Iced Cake Vodka","750ml",,"60","$14.40"
"FLAVORED VODKA","040604","Smirnoff Kissed Caramel","750ml",,"60","$14.40"
"FLAVORED VODKA","041592","Smirnoff Lime","750ml",,"70","$14.40"
"FLAVORED VODKA","041786","Smirnoff Orange","750ml",,"70","$14.40"
"FLAVORED VODKA","041787","Smirnoff Orange","1L",,"70","$19.40"
"FLAVORED VODKA","041788","Smirnoff Orange","1.75L",,"70","$20.95"
"FLAVORED VODKA","040939","Smirnoff Passion Fruit","750ml",,"70","$14.40"
"FLAVORED VODKA","041922","Smirnoff Peach Vodka","750ml",,"70","$14.40"
"FLAVORED VODKA","041000","Smirnoff Pear","750ml",,"70","$14.40"
"FLAVORED VODKA","040997","Smirnoff Pomegranate","750ml",,"70","$14.40"
"FLAVORED VODKA","041793","Smirnoff Raspberry","375ml",,"70","$8.95"
"FLAVORED VODKA","041796","Smirnoff Raspberry","750ml",,"70","$14.40"
"FLAVORED VODKA","041797","Smirnoff Raspberry","1L",,"70","$19.40"
"FLAVORED VODKA","041798","Smirnoff Raspberry","1.75L",,"70","$20.95"
"FLAVORED VODKA","077363","Smirnoff Sorbet Light Lemon","750ml",,"60","$14.40"
"FLAVORED VODKA","077440","Smirnoff Sorbet Light Lemon","50ml",,"60","$0.90"
"FLAVORED VODKA","077375","Smirnoff Sorbet Light Mango Passion","750ml",,"60","$14.40"
"FLAVORED VODKA","077405","Smirnoff Sorbet Light Mango Passion","50ml",,"60","$0.90"
"FLAVORED VODKA","077378","Smirnoff Sorbet Light Raspberry Pomegranate","750ml",,"60","$14.40"
"FLAVORED VODKA","077410","Smirnoff Sorbet Light Raspberry Pomegrante","50ml",,"60","$0.90"
"FLAVORED VODKA","040886","Smirnoff Spiced Root Beer","750ml",,"100","$16.90"
"FLAVORED VODKA","040956","Smirnoff Strawberry","750ml",,"70","$14.40"
"FLAVORED VODKA","040958","Smirnoff Strawberry","1.75L",,"70","$20.95"
"FLAVORED VODKA","041805","Smirnoff Vanilla","1.75L",,"70","$20.95"
"FLAVORED VODKA","041806","Smirnoff Vanilla","750ml",,"70","$14.40"
"FLAVORED VODKA","040946","Smirnoff Watermelon","750ml",,"70","$14.40"
"FLAVORED VODKA","040962","Smirnoff Whipped Cream","50ml",,"60","$1.50"
"FLAVORED VODKA","040965","Smirnoff Whipped Cream","750ml",,"60","$14.40"
"FLAVORED VODKA","040955","Smirnoff Whipped Cream Vodka","1.75L",,"60","$20.95"
"FLAVORED VODKA","040948","Smirnoff Wtermelon","1.75L",,"70","$20.95"
"FLAVORED VODKA","035680","Sobieski Karamel Flavored Vodka","750ml",,"70","$11.95"
"FLAVORED VODKA","035631","Sobieski Orange Flavored Vodka","750ml",,"70","$11.95"
"FLAVORED VODKA","041777","Square One Cucumber","750ml",,"80","$31.95"
"FLAVORED VODKA","035970","Stoli Hot","750ml",,"75","$19.95"
"FLAVORED VODKA","035967","Stoli Hot Vodka","50ml",,"75","$0.95"
"FLAVORED VODKA","035969","Stoli Hot Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","035688","Stoli Ohranj Playboy Bottle","1L",,"75","$26.95"
"FLAVORED VODKA","035971","Stoli Sticki","50ml",,"75","$0.95"
"FLAVORED VODKA","035973","Stoli Sticki","750ml",,"75","$22.95"
"FLAVORED VODKA","034786","Stolichnaya Blueberry Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","034484","Stolichnaya Chocolat Kokonut","50ml",,"75","$2.50"
"FLAVORED VODKA","035896","Stolichnaya Chocolat Razberi Vodka","50ml",,"75","$2.50"
"FLAVORED VODKA","035897","Stolichnaya Chocolat Razberi Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","034486","Stolichnaya Chocolot Kokonut","750ml",,"75","$19.95"
"FLAVORED VODKA","034713","Stolichnaya Citros Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","035501","Stolichnaya Gala Applik","750ml",,"70","$22.95"
"FLAVORED VODKA","034736","Stolichnaya Ohranj","750ml",,"75","$22.95"
"FLAVORED VODKA","034737","Stolichnaya Ohranj","1L",,"70","$25.95"
"FLAVORED VODKA","034738","Stolichnaya Ohranj","1.75L",,"70","$41.90"
"FLAVORED VODKA","034826","Stolichnaya Peachik","750ml",,"75","$22.95"
"FLAVORED VODKA","034871","Stolichnaya Rasberi Vodka","1L",,"70","$25.95"
"FLAVORED VODKA","001204","Stolichnaya Razberi Glass VAP","750ml",,"70","$22.95"
"FLAVORED VODKA","034869","Stolichnaya Razberi Vodka","1.75L",,"70","$39.90"
"FLAVORED VODKA","034870","Stolichnaya Razberi Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","034876","Stolichnaya Strasberri","750ml",,"75","$22.95"
"FLAVORED VODKA","034880","Stolichnaya Vanil Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","034881","Stolichnaya Vanil Vodka","1L",,"75","$25.95"
"FLAVORED VODKA","035531","Stolichnaya White Pomegranik ","750ml",,"70","$22.95"
"FLAVORED VODKA","035713","Stolichnaya Wild Cherri Vodka","750ml",,"75","$22.95"
"FLAVORED VODKA","035715","Stolichnaya Wild Cherri Vodka","50ml",,"75","$2.25"
"FLAVORED VODKA","035453","Svedka  Cherry Flavored","750ml",,"75","$14.95"
"FLAVORED VODKA","034769","Svedka Citron Flavored Vodka","1.75L",,"70","$22.95"
"FLAVORED VODKA","034839","Svedka Citron Flavored Vodka","750ml",,"70","$14.95"
"FLAVORED VODKA","034823","Svedka Clementine Flavored","750ml",,"70","$14.95"
"FLAVORED VODKA","035979","Svedka Colada Vodka","50ml",,"75","$0.90"
"FLAVORED VODKA","035982","Svedka Colada Vodka","750ml",,"75","$14.95"
"FLAVORED VODKA","034680","Svedka Grape Vodka","750ml",,"75","$14.95"
"FLAVORED VODKA","041143","Sweet Carolina Lemonade","750ml",,"70","$16.95"
"FLAVORED VODKA","041193","Sweet Carolina Peach Sweet Tea","1L",,"70","$19.95"
"FLAVORED VODKA","041145","Sweet Carolina Sweet Tea","375ml",,"70","$9.90"
"FLAVORED VODKA","041147","Sweet Carolina Sweet Tea","1L",,"70","$19.95"
"FLAVORED VODKA","041172","Sweet Carolina Sweet Tea","1.75L",,"70","$23.95"
"FLAVORED VODKA","034886","Three Olives Berry","750ml",,"70","$19.95"
"FLAVORED VODKA","035469","Three Olives Bubble Vodka","750ml",,"70","$19.95"
"FLAVORED VODKA","035534","Three Olives Bubble Vodka","1.75L",,"70","$34.95"
"FLAVORED VODKA","035891","THREE OLIVES CAKE","750ml",,"70","$19.95"
"FLAVORED VODKA","034887","Three Olives Cherry Vodka","1L",,"70","$26.95"
"FLAVORED VODKA","034888","Three Olives Cherry Vodka","375ml",,"70","$11.95"
"FLAVORED VODKA","034930","Three Olives Cherry Vodka","1.75L",,"70","$24.90"
"FLAVORED VODKA","034972","Three Olives Cherry Vodka","750ml",,"70","$19.95"
"FLAVORED VODKA","035513","Three Olives Cherry Vodka","1.75L",,"70","$34.95"
"FLAVORED VODKA","034968","Three Olives Chocolate","750ml",,"70","$19.95"
"FLAVORED VODKA","035765","Three Olives Dude","375ml",,"70","$8.95"
"FLAVORED VODKA","035766","Three Olives Dude","750ml",,"70","$19.95"
"FLAVORED VODKA","034995","Three Olives Grape","750ml",,"70","$19.95"
"FLAVORED VODKA","034997","Three Olives Grape","1L",,"70","$26.95"
"FLAVORED VODKA","035013","Three Olives Grape","1.75L",,"70","$34.95"
"FLAVORED VODKA","035964","Three Olives Loopy Vodka","750ml",,"70","$19.95"
"FLAVORED VODKA","035147","Three Olives Mango","750ml",,"70","$19.95"
"FLAVORED VODKA","034962","Three Olives Orange","750ml",,"70","$19.95"
"FLAVORED VODKA","035039","Three Olives Pomegranate","750ml",,"70","$19.95"
"FLAVORED VODKA","035637","Three Olives Purple","750ml",,"80","$19.95"
"FLAVORED VODKA","035549","Three Olives RangTang","750ml",,"70","$19.95"
"FLAVORED VODKA","035615","Three Olives RangTang","375ml",,"70","$8.95"
"FLAVORED VODKA","034959","Three Olives Raspberry","750ml",,"70","$19.95"
"FLAVORED VODKA","035234","Three Olives Root Beer","750ml",,"70","$19.95"
"FLAVORED VODKA","036010","Three Olives S'mores Vodka","750ml",,"70","$19.95"
"FLAVORED VODKA","035239","Three Olives Triple Shot Espresso","750ml",,"70","$19.95"
"FLAVORED VODKA","034958","Three Olives Vanilla","750ml",,"70","$19.95"
"FLAVORED VODKA","035047","Three Olives Watermelon","750ml",,"70","$19.95"
"FLAVORED VODKA","033947","Three Olives Whipped Cream","750ml",,"70","$19.95"
"FLAVORED VODKA","041913","Ursus Punch Vodka","1.75L",,"60","$15.90"
"FLAVORED VODKA","041601","UV Blue Raspberry","375ml",,"60","$6.75"
"FLAVORED VODKA","041692","UV Blue Raspberry","1.75L",,"60","$19.95"
"FLAVORED VODKA","041693","UV Blue Raspberry","750ml",,"60","$12.90"
"FLAVORED VODKA","041783","UV Blue Raspberry Vodka","50ml",,"60","$1.00"
"FLAVORED VODKA","041989","UV Cake","750ml",,"60","$12.90"
"FLAVORED VODKA","041704","UV Cherry","750ml",,"60","$12.90"
"FLAVORED VODKA","041857","UV Cherry Vodka","50ml",,"60","$1.00"
"FLAVORED VODKA","040625","UV Chocolate Cake","750ml",,"60","$12.90"
"FLAVORED VODKA","041876","UV Coconut Vodka","750ml",,"60","$12.90"
"FLAVORED VODKA","041604","UV Grape Vodka","750ml",,"60","$12.90"
"FLAVORED VODKA","041360","UV Pink Lemonade Vodka","750ml",,"80","$12.90"
"FLAVORED VODKA","041395","UV Pink Lemonade Vodka","375ml",,"60","$6.75"
"FLAVORED VODKA","035156","Van Gogh Acai Blueberry Vodka","750ml",,"70","$22.95"
"FLAVORED VODKA","035022","Van Gogh Double Espresso Vodka","750ml",,"70","$22.95"
"FLAVORED VODKA","035027","Van Gogh Espresso Vodka","750ml",,"70","$22.95"
"FLAVORED VODKA","034555","Van Gogh PB & J Vodka","750ml",,"70","$22.95"
"FLAVORED VODKA","067281","Voli Espresso","750ml",,"60","$25.95"
"FLAVORED VODKA","067251","Wasabe Sake Vodka`","750ml",,"70","$29.95"
"FLAVORED VODKA","041778","Yazi Ginger Flavored Vodka","750ml",,"70","$29.95"
"VERMOUTH (DOMESTIC)","099384","Tribuno - Dry","750ml",,"32","$4.95"
"VERMOUTH (DOMESTIC)","099385","Tribuno - Dry","1L",,"32","$5.95"
"VERMOUTH (DOMESTIC)","099386","Tribuno - Dry","1.5L",,"32","$7.95"
"VERMOUTH (DOMESTIC)","099894","Tribuno - Sweet","750ml",,"32","$4.95"
"VERMOUTH (DOMESTIC)","099895","Tribuno - Sweet","1L",,"32","$5.95"
"VERMOUTH (DOMESTIC)","099896","Tribuno - Sweet","1.5L",,"32","$7.95"
"VERMOUTH (IMPORTED)","098774","M & R Bianco","750ml",,"30","$10.95"
"VERMOUTH (IMPORTED)","098192","Martini & Rossi - Extra Dry","375ml",,"36","$6.45"
"VERMOUTH (IMPORTED)","098194","Martini & Rossi - Extra Dry","750ml",,"36","$8.95"
"VERMOUTH (IMPORTED)","098196","Martini & Rossi - Extra Dry","1.5L",,"36","$13.95"
"VERMOUTH (IMPORTED)","098742","Martini & Rossi - Sweet","375ml",,"32","$6.45"
"VERMOUTH (IMPORTED)","098744","Martini & Rossi - Sweet","750ml",,"32","$8.95"
"VERMOUTH (IMPORTED)","098746","Martini & Rossi - Sweet","1.5L",,"32","$13.95"
"VERMOUTH (IMPORTED)","098735","Martini & Rossi Rosato","750ml",,"30","$10.95"
"VERMOUTH (IMPORTED)","098254","Noilly Prat - Extra Dry","750ml",,"36","$11.95"
"VIRGINIA SPARKLING WINE","906230","Horton Chateau Le Cabin Blackberry","750ml",,"0","$9.95"
"VIRGINIA SPARKLING WINE","906231","Horton Chateau Le Cabin Raspberry","750ml",,"0","$9.95"
"VIRGINIA SPARKLING WINE","906239","Horton Pear Port","500ml",,"0","$13.00"
"VIRGINIA SPARKLING WINE","917176","Kluge Estate SP Blanc De Blanc","750ml",,"12","$26.10"
"VIRGINIA RED WINE","917173","Albemarle Simply Red","750ml",,"13","$14.15"
"VIRGINIA RED WINE","900810","Autum Hill Cabernet Sauvignon","750ml",,"26","$14.05"
"VIRGINIA RED WINE","901047","Barboursville Brut","750ml",,"12","$16.90"
"VIRGINIA RED WINE","901002","Barboursville Cabernet Sauvignon","750ml",,"24","$13.95"
"VIRGINIA RED WINE","901057","Barboursville Merlot","750ml",,"12","$13.95"
"VIRGINIA RED WINE","917195","Birdies For The Brave Merlot","750ml",,"25","$16.90"
"VIRGINIA RED WINE","901837","Chateau Morrisette Red Mountain Laurel","750ml",,"11","$8.95"
"VIRGINIA RED WINE","901832","Chateau Morrisette The Black Dog","750ml",,"11.5","$9.95"
"VIRGINIA RED WINE","901950","Chesapeake Blue Crab Red","750ml",,"25","$9.70"
"VIRGINIA RED WINE","917127","Chesapeake Cabernet Merlot","750ml",,"25","$10.95"
"VIRGINIA RED WINE","917157","Cooper Vineyards Sweet Louisa","750ml",,"11","$11.05"
"VIRGINIA RED WINE","917216","Fox Meadow Cabernet Franc","750ml",,"25","$22.65"
"VIRGINIA RED WINE","917166","Fox Meadow Merlot","750ml",,"12.5","$21.05"
"VIRGINIA RED WINE","917191","Fox Red","750ml",,"12.5","$14.75"
"VIRGINIA RED WINE","906262","Horton Norton","750ml",,"12.5","$10.80"
"VIRGINIA RED WINE","906260","Horton Route 33 Red","750ml",,"24","$6.85"
"VIRGINIA RED WINE","906251","Horton Vineyard Eclipse Red","750ml",,"12","$9.95"
"VIRGINIA RED WINE","903400","Ingleside Plantation Merlot","750ml",,"12.5","$13.90"
"VIRGINIA RED WINE","917131","Lake Anna Spotsylvania Claret","750ml",,"12","$15.10"
"VIRGINIA RED WINE","917214","Molon Lave 2010 Noiret","750ml",,"12","$18.45"
"VIRGINIA RED WINE","917181","Mountfair Engagement 2008","750ml",,"25","$21.90"
"VIRGINIA RED WINE","917180","Mountfair Inaugural 2008","750ml",,"25","$21.90"
"VIRGINIA RED WINE","917167","Naked Mountain Cabernet Franc","750ml",,"12.7","$19.45"
"VIRGINIA RED WINE","917184","New Kent Meritage","750ml",,"26","$17.55"
"VIRGINIA RED WINE","917084","Prince Michel Cabernet Franc","750ml",,"12.5","$11.95"
"VIRGINIA RED WINE","909452","Prince Michel Cabernet Sauvignon","750ml",,"12.5","$11.95"
"VIRGINIA RED WINE","909457","Prince Michel Merlot","750ml",,"12.5","$11.95"
"VIRGINIA RED WINE","909427","Rapidan Cabernet Sauvignon","750ml",,"12","$10.55"
"VIRGINIA RED WINE","917069","Rapidan River Merlot","750ml",,"12.5","$10.55"
"VIRGINIA RED WINE","917172","Veritas Red Star","750ml",,"12.5","$15.25"
"VIRGINIA RED WINE","915427","Williamsburg Merlot 750","750ml",,"12.5","$15.45"
"VIRGINIA RED WINE","915422","Williamsburg Winery Cabernet Sauvignon","750ml",,"12.5","$15.45"
"VIRGINIA RED WINE","915439","Williamsburg Winery Two Shilling Red","750ml",,"12","$7.45"
"VIRGINIA RED WINE","917164","Wolftown Red","750ml",,"13","$15.80"
"VIRGINIA PINK WINE","901032","Barboursville Vin Rose","750ml",,"24","$8.95"
"VIRGINIA PINK WINE","917183","Casanel Batucada Norton","750ml",,"25","$20.50"
